source_deposit,LABEL,LONGITUDE,LATITUDE,SOURCE,PROVINCEID,OCCURRENCE_NAME,CLASS,STATE,COMMODITY_NAMES,gravity_iso_residual,gravity_cscba,gravity_cscba_1vd
,0,127.57687526949364,-21.91993853191995,blank_area,GA.GeologicProvince.468269,,,,,73.11071014404297,-259.50262,28.863102
,0,136.1613406029143,-29.776236749298544,blank_area,GA.GeologicProvince.559177,,,,,-254.7884521484375,-348.43887,-2092.0913
,0,142.8693569812687,-25.567987219996343,blank_area,GA.GeologicProvince.529302,,,,,-99.71370697021484,-228.35295,-163.97311
Coalstoun,1,151.83076904996994,-25.620667638813416,positive,,,,,,380.47015380859375,188.29076,-1136.268
Kingswood,1,148.04990729567152,-32.347526222441566,positive,,,,,,305.03033447265625,67.58749,2131.926
,0,139.49645195128937,-27.60570815646733,blank_area,GA.GeologicProvince.529302,,,,,-104.7399673461914,-133.77234,165.81456
Kangiara,1,148.79252499194854,-34.62170967589811,positive,,,,,,61.91608428955078,-429.39398,-1241.9825
,0,146.5109,-41.52279999999997,other_deposit,,Magog,deposit,TAS,Unspecified/Unknown,123.86055755615234,-222.09233,165.74594
,0,141.83526787899424,-25.569257143779225,blank_area,GA.GeologicProvince.529801,,,,,-128.87490844726562,-244.57974,-908.3295
,0,145.10913156495872,-25.13726485529688,blank_area,GA.GeologicProvince.20489,,,,,-103.11219787597656,-382.19324,-764.3181
,0,135.8214196447281,-24.32070251508032,blank_area,GA.GeologicProvince.364771,,,,,212.96246337890625,4.2732487,2146.3726
,0,120.1044,-22.47760000000001,other_deposit,,Noreena Jasper,mineral deposit,WA,Jasper,-357.7308349609375,-755.2777,-1415.8639
,0,123.2545,-30.266800000000007,other_deposit,,Double 8 - Ponton,mineral deposit,WA,"Uranium oxide, Uranium",-436.4632263183594,-741.1105,-149.60437
,0,121.81393491973236,-19.84980613408214,blank_area,GA.GeologicProvince.576194,,,,,264.2104797363281,191.5989,980.3585
,0,123.80302805495565,-25.218202414662333,blank_area,GA.GeologicProvince.466902,,,,,-391.8987731933594,-783.84314,-547.4315
,0,145.30409970035612,-21.164164018086,blank_area,GA.GeologicProvince.529302,,,,,95.27831268310547,-221.80258,-539.13586
,0,119.202,-29.698199999999968,other_deposit,,Muldoon,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",81.17720031738281,-295.47678,6803.4756
,0,115.7767,-33.652799999999964,other_deposit,,Byron Road Lot 5397 Upper Capel / Carbone 1,mineral deposit,WA,Gravel,-538.9816284179688,-616.1695,-8678.185
,0,133.09691252294104,-25.244307493573903,blank_area,GA.GeologicProvince.22078,,,,,-438.6986389160156,-836.5028,-271.8788
,0,137.95475672679387,-21.7809741123857,blank_area,GA.GeologicProvince.467256,,,,,54.53901290893555,-122.61855,-616.16846
,0,133.60393451383496,-21.85267851681116,blank_area,GA.GeologicProvince.467256,,,,,28.634347915649414,-413.7868,-242.63101
,0,122.8101522055998,-22.38136208224796,blank_area,GA.GeologicProvince.576229,,,,,216.61549377441406,-49.284424,1000.3847
Racecourse (Bushranger),1,149.6437880635413,-33.83098528267201,positive,,,,,,249.94264221191406,-383.53122,-1407.3788
Copper Hills,1,119.94768326478264,-21.65586992446872,positive,,,,,,-122.80359649658203,-427.22006,-1164.9698
Northparkes district (includes Endeavour -22 -26 -27 and -48),1,147.99496276884688,-32.921760479328135,positive,,,,,,109.43273162841797,-166.11641,-1733.1237
,0,121.8055,-31.035799999999924,other_deposit,,Dunlop,mineral deposit,WA,Nickel,-256.74908447265625,-573.9472,-1638.3903
,0,126.3296395907758,-16.097805702007456,blank_area,GA.GeologicProvince.468269,,,,,337.1226501464844,-39.155952,121.023834
,0,121.1436,-30.3581,other_deposit,,Medusa,mineral deposit,WA,"Nickel, Cobalt",-365.08349609375,-698.663,-563.14105
,0,133.82027505670914,-26.139777591394303,blank_area,GA.GeologicProvince.467262,,,,,16.081111907958984,-317.8498,13.519571
,0,144.9905934019369,-34.516402303298406,blank_area,GA.GeologicProvince.530359,,,,,-22.860891342163086,-106.4982,-222.74295
,0,123.5679,-17.690200000000026,other_deposit,,Langey Crossing South / Connolly,mineral deposit,WA,"Aggregate - coarse, Sand - undifferentiated, Gravel",168.31381225585938,121.52428,-539.1397
,0,127.20381007961537,-23.85277555489886,blank_area,GA.GeologicProvince.364772,,,,,-145.98777770996094,-518.79663,-1412.9165
,0,133.0647910062886,-28.027518039381366,blank_area,GA.GeologicProvince.22115,,,,,165.05931091308594,-81.750786,1686.1879
,0,138.1524746863697,-18.59596913668902,blank_area,GA.GeologicProvince.468269,,,,,27.186573028564453,-148.02539,-233.57002
,0,118.50409999999998,-21.093,other_deposit,,Kangan - Wodgina / Rogers (45),mineral deposit,WA,"Tantalum, Beryl - undifferentiated",-367.27490234375,-512.57074,-1847.41
Waitara,1,148.80543371636304,-21.81036244756788,positive,,,,,,383.7260437011719,199.59767,-313.4794
Calliope,1,151.2444786381078,-24.05327861522792,positive,,,,,,302.24749755859375,213.79625,1185.9888
,0,148.6215,-20.35460000000003,other_deposit,,OLSENS,OPERATING MINE,QLD,Unspecified/Unknown,352.48223876953125,313.09174,1866.4648
Titov,1,146.675694266246,-19.996894262517426,positive,,,,,,397.18353271484375,203.93156,1219.4712
Mt. Robin,1,146.95291022327078,-20.60004150396948,positive,,,,,,338.0279235839844,143.26042,-867.6615
,0,118.67440000000002,-32.786,other_deposit,,Quicksilver,mineral deposit,WA,"Nickel, Cobalt, Scandium",-213.75469970703125,-499.5909,205.18655
Cullingarai,1,147.35223943962794,-34.22172489843702,positive,,,,,,284.3315124511719,49.67578,2324.8506
Boddington,1,116.40856237800918,-32.74379693491888,positive,,,,,,120.22541809082031,-106.300125,-1997.4198
Gemini,1,148.01070651283374,-33.35841570563417,positive,,,,,,207.88931274414062,-63.086277,669.7575
,0,119.3853,-21.88920000000001,other_deposit,,Coondina / Moonding (45),mineral deposit,WA,Tin,-472.0753173828125,-795.5558,-1678.8776
,0,116.505,-22.25379999999997,other_deposit,,Old BHP Deposit 6,Deposit - Unspecified,WA,Iron,161.279296875,-125.25253,631.4542
,0,122.9347,-27.328799999999955,other_deposit,,Lake Wells Trial Evaporation Ponds / AP,mineral deposit,WA,Potassium,-332.3824462890625,-753.95355,-757.23004
Gemini,1,148.01618018651078,-33.36241167280792,positive,,,,,,207.88931274414062,-71.25766,465.0814
,0,148.47380743047168,-25.89658294007268,blank_area,GA.GeologicProvince.20489,,,,,-47.98872375488281,-433.97668,-1464.9509
,0,116.0108,-34.463099999999976,other_deposit,,Conte Road Lot 8 Collins,mineral deposit,WA,Sand - undifferentiated,72.0819091796875,55.426647,-169.29414
,0,118.61270000000002,-25.49340000000001,other_deposit,,Horseshoe Southeast,mineral deposit,WA,Manganese,-434.54949951171875,-888.3173,-608.3874
Monza,1,147.35653427742412,-34.22007762719534,positive,,,,,,275.8533020019531,45.66417,1319.6544
,0,115.9642,-31.103499999999965,other_deposit,,Mindarra Springs North,mineral deposit,WA,"Monazite, Heavy minerals, Ilmenite, Zircon, Rutile",-819.5892333984375,-927.49164,-5722.859
,0,137.76211728196287,-27.86213079678663,blank_area,GA.GeologicProvince.529302,,,,,-203.90280151367188,-216.4903,-437.94354
,0,131.8406556101759,-18.067048936718525,blank_area,GA.GeologicProvince.468265,,,,,108.2806396484375,-91.269485,1247.8708
Veedas,1,148.00280067509664,-32.92229489880663,positive,,,,,,108.99815368652344,-162.62152,-564.2493
,0,141.3288,-37.102800000000016,other_deposit,,Douglas - Ferengi,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon",73.92586517333984,-40.171135,-1005.76447
,0,153.0475,-26.010099999999944,other_deposit,,MT BILEWILAM (SAND),OPERATING MINE,QLD,Sand - undifferentiated,261.8350830078125,308.1756,-1076.6653
,0,126.62491485355692,-16.12669914468558,blank_area,GA.GeologicProvince.467107,,,,,207.13461303710938,-161.8692,-827.80896
Barrabas Creek,1,146.75662437966324,-20.08988830644074,positive,,,,,,337.4014892578125,137.65694,-646.2509
,0,137.8782,-34.454300000000046,other_deposit,,STEVIES,MINE,SA,Phosphate,305.1100769042969,256.53107,1160.6451
,0,145.8849,-43.27369999999996,other_deposit,,Kelly Basin,deposit,TAS,Industrial mineral,122.67330932617188,277.4906,510.93256
,0,117.8458,-28.072699999999983,other_deposit,,Mt Magnet / Westralian Ores (58),mineral deposit,WA,Dolomite,20.0913143157959,-348.44067,3660.0947
,0,130.89114789432395,-20.23924662031533,blank_area,GA.GeologicProvince.364771,,,,,-36.802459716796875,-365.74213,189.7789
,0,131.57384063379968,-16.97471961849204,blank_area,GA.GeologicProvince.468269,,,,,128.702880859375,-35.510612,543.7802
,0,144.88451273058496,-23.69254327035164,blank_area,GA.GeologicProvince.550790,,,,,-22.022212982177734,-242.08147,-895.23157
,0,116.0212,-31.542,other_deposit,,Muchea East - Great Northern Hwy / Australbricks,mineral deposit,WA,Clay - brick,-691.8810424804688,-788.77264,-6422.238
,0,139.98366276309054,-24.27778792054732,blank_area,GA.GeologicProvince.364771,,,,,210.78895568847656,123.12271,-212.143
Mount Turner,1,143.4140330559966,-18.24437888348612,positive,,,,,,113.98881530761719,-161.60794,-3213.463
Netley Hill,1,140.03155972125623,-32.809304238619475,positive,,,,,,-176.31802368164062,-401.3329,-4796.3975
Gooleys,1,149.1090685077592,-33.505527972311896,positive,,,,,,278.8145751953125,-283.88028,-1688.4846
,0,135.20855686603292,-21.996722348378995,blank_area,GA.GeologicProvince.468041,,,,,121.895751953125,-259.28885,124.45927
,0,130.25253106203812,-14.942843331547566,blank_area,GA.GeologicProvince.569185,,,,,137.0295867919922,43.691574,416.1803
Tartana project,1,144.26576144085675,-16.914432616737454,positive,,,,,,245.36273193359375,-30.993628,-139.20776
Moorilda,1,149.37206023661682,-33.63899815340248,positive,,,,,,236.3502655029297,-364.39163,-95.37617
Cadia East-Cadia Far East,1,149.0203701896539,-33.46235739242699,positive,,,,,,330.86834716796875,-204.97879,-266.10953
Gooleys,1,149.09775525515914,-33.52227041592476,positive,,,,,,276.6094055175781,-282.86185,-2144.8276
,0,118.31113209504804,-29.11512595085976,blank_area,GA.GeologicProvince.464632,,,,,-75.8344497680664,-432.62326,-495.08163
,0,148.5788,-20.6292,other_deposit,,O'CONNELL RIVER (NQRF),OPERATING MINE,QLD,Gravel,324.8252258300781,188.95567,177.34517
Bowen Park,1,148.84153429509016,-33.32463940124263,positive,,,,,,273.3357238769531,-204.90337,765.43634
,0,151.96340000000004,-27.53119999999999,other_deposit,,HARLAXTON,OPERATING MINE,QLD,Unspecified/Unknown,359.8603515625,23.394627,947.20544
Racecourse (Bushranger),1,149.6816679020084,-33.86382926698548,positive,,,,,,278.4303894042969,-354.89886,1609.0973
,0,137.57204917636494,-30.662902992687304,blank_area,GA.GeologicProvince.529788,,,,,-0.7617127299308777,-72.32185,724.43353
Anabama Hill,1,140.24596573208228,-32.70848897291273,positive,,,,,,-220.95806884765625,-424.5789,-4766.783
Dimbulah,1,145.09857089114658,-17.26517521613011,positive,,,,,,278.2062072753906,-174.94447,-809.437
,0,131.68761369188803,-19.60431227868145,blank_area,GA.GeologicProvince.467226,,,,,-139.2407684326172,-397.15607,-488.2147
,0,145.37014933539342,-30.751345013325107,blank_area,GA.GeologicProvince.20489,,,,,96.73633575439453,-26.280476,228.72534
,0,136.123452600359,-18.40265964163251,blank_area,GA.GeologicProvince.468043,,,,,234.30731201171875,38.517807,1254.7646
,0,126.0971,-13.9601,other_deposit,,Cape Bougainville Group,mineral deposit,WA,"Alumina, Bauxite",193.3545379638672,162.85738,-553.32
,0,115.9714,-31.491500000000016,other_deposit,,Muchea North HMS,Deposit - Unspecified,WA,"Heavy minerals, Ilmenite, Zircon, Rutile, Leucoxene",-958.806884765625,-1050.6171,-5861.36
,0,138.1722,-34.11809999999997,other_deposit,,BEAUFORT,deposit,SA,Coal - undifferentiated,163.9921875,66.00491,-544.5088
,0,116.08239236662848,-27.04229678416657,blank_area,GA.GeologicProvince.464632,,,,,126.29490661621094,-141.2944,706.64764
,0,115.7524,-24.643899999999977,other_deposit,,Arthur River,mineral deposit,WA,"Tantalum pentoxide, Tantalum",45.343475341796875,-178.46669,1546.057
,0,145.80912022014573,-33.76511447769259,blank_area,GA.GeologicProvince.530359,,,,,65.4824447631836,-60.287514,215.4163
Titov,1,146.68581576522712,-19.993676293921823,positive,,,,,,415.72607421875,211.61417,945.7853
,0,152.6391,-27.65449999999996,other_deposit,,JEEBROPILLY BENTONITE,OPERATING MINE,QLD,Bentonite,316.0528259277344,150.5887,995.2882
Western Tharsis,1,145.58517360627567,-42.02278458406586,positive,,,,,,23.574373245239258,-198.92929,-2124.2998
Kangiara,1,148.7633940309592,-34.65562161591944,positive,,,,,,54.277854919433594,-435.70233,-1382.424
,0,141.7504,-37.14400000000004,other_deposit,,Douglas - Bondi West,mineral deposit,VIC,"Ilmenite, Leucoxene, Rutile, Zircon",158.4692840576172,9.618881,-1721.0262
,0,138.20917866033454,-25.1499179458058,blank_area,GA.GeologicProvince.529801,,,,,-77.60812377929688,-125.514946,86.11949
Endeavour E-31N,1,148.0487479929849,-32.92908608046878,positive,,,,,,102.64147186279297,-177.49802,-1821.1599
Kingswood,1,148.0360008466699,-32.34225373361744,positive,,,,,,307.1488952636719,61.98082,1808.5121
,0,145.4793200161436,-29.470420904264536,blank_area,GA.GeologicProvince.529302,,,,,180.45791625976562,73.679146,607.00073
,0,123.98896231961176,-26.53967953661793,blank_area,GA.GeologicProvince.576257,,,,,-247.57508850097656,-680.076,-4849.214
,0,141.8897,-37.0695,other_deposit,,WIM 050 Resource Area,mineral deposit,VIC,"Ilmenite, Leucoxene, Monazite, Rutile, Zircon",172.19741821289062,20.236378,-506.4621
,0,122.18171644923088,-21.457062735887984,blank_area,GA.GeologicProvince.466191,,,,,175.5803985595703,-66.37518,-1587.715
,0,135.11950810315932,-17.523588129872465,blank_area,GA.GeologicProvince.529556,,,,,283.4381408691406,76.85906,775.9016
,0,122.5559,-28.84810000000003,other_deposit,,Coors - Mt Weld,mineral deposit,WA,"Alumina, Phosphorus oxide, Iron, Rare earth oxides, Zirconia, Rare earth elements, Zircon, Tantalum pentoxide, Niobium pentoxide, Niobium, Tantalum, Yttrium oxide, Titanium dioxide",117.5228271484375,-264.77036,4049.952
Estoril,1,147.4640823619961,-34.24668530422325,positive,,,,,,195.52127075195312,-66.45493,-649.9909
,0,128.938,-26.042400000000026,other_deposit,,WINGELLINA,deposit,SA,"Nickel, Chrysoprase, Cobalt, Iron ore, Iron, Rare earth elements",592.0579223632812,93.68451,3743.843
,0,129.64448127448725,-20.23575402205286,blank_area,GA.GeologicProvince.467226,,,,,201.67379760742188,-130.06874,2488.9905
,0,133.33977125080494,-20.21983777523516,blank_area,GA.GeologicProvince.468265,,,,,-98.12425994873047,-382.0244,-494.91803
Mag H1,1,147.45324153821326,-34.309711006958146,positive,,,,,,243.75399780273438,-2.2851665,939.3359
,0,151.8866,-26.880899999999976,other_deposit,,CEDARS MINE,OPERATING MINE,QLD,Bentonite,264.4532165527344,-64.434555,-687.79645
,0,138.6844,-34.584300000000034,other_deposit,,WARD BELT,deposit,SA,Sand - undifferentiated,17.389312744140625,-100.39585,-895.7573
,0,140.9771021688345,-28.908116531935143,blank_area,GA.GeologicProvince.529801,,,,,-24.640504837036133,-99.958534,151.85468
,0,152.7947,-25.28920000000004,other_deposit,,SORRENSONS ROAD,OPERATING MINE,QLD,Unspecified/Unknown,233.98779296875,262.99402,-1678.6967
,0,141.2918359628599,-28.10209810496009,blank_area,GA.GeologicProvince.529551,,,,,-192.6072998046875,-274.13135,-1842.9065
,0,127.02530130072542,-21.22414657296914,blank_area,GA.GeologicProvince.576154,,,,,-172.6917724609375,-496.55923,-779.02826
,0,121.9475,-31.0425,other_deposit,,Mt Monger / Bean (26),mineral deposit,WA,Talc,-110.07465362548828,-421.21588,567.6411
,0,136.03042197355478,-23.46576955170433,blank_area,GA.GeologicProvince.467256,,,,,187.1833038330078,-84.40442,846.2799
,0,123.87370412783216,-24.47908169522232,blank_area,GA.GeologicProvince.468269,,,,,-332.3638916015625,-704.9136,-165.00656
,0,135.1527,-29.995700000000006,other_deposit,,BUZZARD,DEPOSIT,SA,Iron,-10.60645866394043,-117.76335,14102.145
,0,116.9700014121031,-24.130090557717967,blank_area,GA.GeologicProvince.464560,,,,,-225.94528198242188,-579.7603,-2602.973
,0,139.91107646475038,-29.251506215291187,blank_area,GA.GeologicProvince.529801,,,,,-10.66241455078125,-46.832676,700.90137
Carangera,1,149.26400887116515,-33.3513478349566,positive,,,,,,130.83787536621094,-447.8767,-1075.972
,0,147.388,-19.904399999999985,other_deposit,,DELTA,OPERATING MINE,QLD,Agricultural Lime,511.88299560546875,423.0008,631.4373
Marsden,1,147.5030096556185,-33.70750456529621,positive,,,,,,160.86785888671875,-58.385708,670.632
,0,132.61494845706497,-24.327705324388862,blank_area,GA.GeologicProvince.22078,,,,,-530.919921875,-1040.6171,1208.2201
Mt. Poole,1,152.36870131447958,-29.79442785230197,positive,,,,,,182.95184326171875,-263.69632,-334.37042
,0,134.8607668253174,-21.268407243953188,blank_area,GA.GeologicProvince.529556,,,,,183.25729370117188,-178.8628,289.77774
Western Tharsis,1,145.56830182433518,-41.97166383295632,positive,,,,,,42.05252456665039,-190.42877,-2422.3997
Kangaroo Hill,1,147.36218978140406,-34.084105492646145,positive,,,,,,297.7238464355469,73.75176,2497.3606
Mag H1,1,147.42851663493752,-34.32927317999864,positive,,,,,,252.74603271484375,9.062493,2137.232
,0,127.7727408728997,-18.868119957389226,blank_area,GA.GeologicProvince.467103,,,,,-183.29562377929688,-496.98135,-861.7067
,0,124.72024001936084,-23.2740565346954,blank_area,GA.GeologicProvince.466901,,,,,3.1334733963012695,-321.25015,1109.4214
Kingswood,1,148.00690252972697,-32.365775317938855,positive,,,,,,181.0847625732422,-57.882156,-3075.9858
Mount Angelo,1,127.51397693343964,-18.413156388268888,positive,,,,,,146.89881896972656,-170.45248,-121.993774
,0,118.8833,-22.412000000000027,other_deposit,,Koodaideri Detritals - Deposit 275,mineral deposit,WA,Iron,-360.9010314941406,-815.29535,-913.66156
,0,128.43619827001763,-26.91720400943312,blank_area,GA.GeologicProvince.466901,,,,,-331.1546630859375,-733.6151,-305.23825
,0,148.3747218961276,-24.72924910083,blank_area,GA.GeologicProvince.449962,,,,,361.8371276855469,21.713545,831.4907
,0,146.073,-41.98989999999999,other_deposit,,Unnamed,deposit,TAS,Coal - undifferentiated,115.05306243896484,-343.80347,-1693.232
,0,135.09430369310363,-19.90069558578565,blank_area,GA.GeologicProvince.468269,,,,,78.94459533691406,-166.21587,-679.49316
,0,115.04200000000002,-33.546099999999946,other_deposit,,Bunker Bay,mineral deposit,WA,"Heavy minerals, Ilmenite, Zircon, Leucoxene, Monazite",197.13726806640625,247.01364,578.1837
Cadia East-Cadia Far East,1,149.00645983193215,-33.457708339429594,positive,,,,,,338.0272521972656,-186.13924,251.31776
Peak Hill,1,148.23183137868415,-32.756118688366776,positive,,,,,,186.83175659179688,-111.24727,-87.292366
,0,119.9426,-26.6313,other_deposit,,CR - Wiluna West,mineral deposit,WA,"Alumina, Unspecified/Unknown, Phosphorus, Iron",157.1735076904297,-324.46802,6651.982
,0,137.1937,-31.58409999999997,other_deposit,,BIG CUT,MINE,SA,Manganese,-88.40155029296875,-194.28642,-1856.1892
,0,127.7727408728997,-18.868119957389226,blank_area,GA.GeologicProvince.429252,,,,,-183.29562377929688,-496.98135,-861.7067
,0,137.26957392224548,-23.034616774737515,blank_area,GA.GeologicProvince.468269,,,,,162.23504638671875,-31.23576,121.22108
Temora Group (porphyry),1,147.42812527806686,-34.33535479018402,positive,,,,,,247.36700439453125,6.2449183,1917.6989
Cadia East-Cadia Far East,1,149.0419009300719,-33.42719630483815,positive,,,,,,304.7505187988281,-234.15544,-1427.9346
Mount Darcy,1,143.2712925291983,-18.248018456438583,positive,,,,,,19.913578033447266,-225.15742,-2888.7517
,0,120.3743,-33.6334,other_deposit,,Ravensthorpe Group,mineral deposit,WA,"Aluminium, Iron, Unspecified/Unknown, Nickel, Cobalt, Magnesium",-459.9796447753906,-571.00433,-2281.014
,0,117.2889,-32.25939999999998,other_deposit,,Brookton D,Deposit - Unspecified,WA,Kaolin,-103.7036361694336,-345.96896,-1301.4958
,0,138.8834,-34.64719999999998,other_deposit,,WILLS,deposit,SA,Sand - undifferentiated,16.16905403137207,-127.64968,-1074.3192
Mount Angelo,1,127.53066979678628,-18.45768749465895,positive,,,,,,141.9342498779297,-182.77202,-63.395752
Eurowie,1,147.4309497675526,-33.86271100296234,positive,,,,,,134.32565307617188,-92.94797,-423.40088
Cullingarai,1,147.38005859662522,-34.238927330560315,positive,,,,,,277.6259765625,35.67819,992.66376
Beaks Mountain,1,147.62403962922585,-20.001175229122687,positive,,,,,,472.0595703125,385.013,1504.0774
,0,134.5664702298388,-23.926840912504403,blank_area,GA.GeologicProvince.364772,,,,,-538.0067749023438,-947.64984,-1381.0437
Veedas,1,148.03870199992903,-32.917680562259775,positive,,,,,,114.31031799316406,-165.34146,-83.67632
Riverhead,1,150.73248338305734,-24.006205465443784,positive,,,,,,230.85748291015625,60.870365,-2350.6934
,0,143.45541733770713,-27.70396780214533,blank_area,GA.GeologicProvince.20489,,,,,-12.953191757202148,-149.11789,-496.84766
,0,126.2413919862682,-23.67546931841766,blank_area,GA.GeologicProvince.466902,,,,,-268.7306823730469,-593.6474,259.15274
Allendale,1,148.20909460012192,-32.56423480108285,positive,,,,,,201.211669921875,-81.65481,-619.6476
,0,140.2019758342024,-29.241917050181485,blank_area,GA.GeologicProvince.529801,,,,,-14.355525970458984,-52.392212,370.93423
,0,115.9125,-32.24710000000002,other_deposit,,King Road Lot 422 Oldbury / CIM,mineral deposit,WA,Sand - undifferentiated,-746.1869506835938,-802.2985,-3916.8093
,0,145.2814946109465,-25.076495743297144,blank_area,GA.GeologicProvince.529302,,,,,-91.77469635009766,-373.55728,-123.94113
Temora Group (porphyry),1,147.47354621190885,-34.290117432720685,positive,,,,,,233.92630004882812,-15.111419,2180.9812
Mount Vista,1,147.88125195462686,-20.553942111335218,positive,,,,,,394.3983154296875,268.811,605.47766
,0,129.13712740160716,-20.602634525322884,blank_area,GA.GeologicProvince.467226,,,,,-54.066322326660156,-384.38635,414.16354
,0,152.1511,-27.535599999999995,other_deposit,,HELIDON GEM 1 SANDSTONE,OPERATING MINE,QLD,"Stone - building stone, Sandstone",168.43508911132812,-129.89143,-5185.263
,0,139.2879,-30.86280000000003,other_deposit,,TEATREE,MINE,SA,Barite,180.27317810058594,9.892824,4064.513
,0,115.7787,-31.674900000000044,other_deposit,,Flynn Drive Neerabup / WA Limestone,mineral deposit,WA,"Limestone, Limesand, Aggregate - undifferentiated",-1052.7255859375,-1061.8328,-3670.4824
,0,138.1399170037502,-22.80923248658853,blank_area,GA.GeologicProvince.468269,,,,,162.73890686035156,-4.173179,229.86487
Mannersley,1,150.8186162941141,-24.088928338228783,positive,,,,,,130.38734436035156,-31.699306,-3419.2825
Ben Mohr,1,148.86270268760708,-21.27786030311185,positive,,,,,,184.24343872070312,23.555454,-1215.8971
Titov,1,146.69679157680525,-19.97037741421484,positive,,,,,,425.79998779296875,227.6712,2134.9163
,0,120.6858,-30.041300000000028,other_deposit,,WABMINES CDS48312,mineral deposit,WA,Gravel,-310.4761962890625,-682.54504,-1770.878
,0,131.12605734447996,-19.28096672977848,blank_area,GA.GeologicProvince.467226,,,,,-4.555744171142578,-269.0985,-99.19416
Temora Group (porphyry),1,147.45223582741943,-34.35633603590694,positive,,,,,,230.200439453125,-24.17868,1352.1178
,0,134.69416897390025,-26.029752917685748,blank_area,GA.GeologicProvince.529549,,,,,-97.59405517578125,-311.77856,646.85236
,0,135.9049646290015,-18.39300004409709,blank_area,GA.GeologicProvince.468269,,,,,31.542715072631836,-160.76442,-913.82263
,0,117.9895,-31.347600000000003,other_deposit,,Burran Rock South,mineral deposit,WA,Gypsum,-279.5155944824219,-557.5609,-1729.3265
,0,131.74170959181444,-25.070725058910988,blank_area,GA.GeologicProvince.22078,,,,,-216.6342010498047,-677.8505,-1355.6024
Gemini,1,148.00826254578357,-33.37523356564184,positive,,,,,,203.2542266845703,-69.44762,895.3855
,0,119.702,-31.35920000000005,other_deposit,,Mt Palmer / Mineral By-Products (77),mineral deposit,WA,Vermiculite,-99.26239013671875,-443.64374,3839.401
Anabama Hill,1,140.22556058409705,-32.68561192936952,positive,,,,,,-202.00343322753906,-403.10858,-3170.4348
Mount Vista,1,147.88430073350222,-20.56770481679973,positive,,,,,,427.16619873046875,273.1727,684.4169
Barrabas Creek,1,146.76843505999884,-20.11022705807112,positive,,,,,,313.0243225097656,106.96772,-2002.1755
,0,121.8368,-28.234499999999954,other_deposit,,Irwin Calcrete,mineral deposit,WA,"Limestone, Caliche, Unspecified/Unknown",-334.461181640625,-738.7169,-648.20325
Kitticoola,1,139.15902569336114,-34.86956955306304,positive,,,,,,-7.126118183135986,-135.93837,-1195.732
,0,116.9404,-20.815000000000023,other_deposit,,Pattersons Hut Well (Old),mineral deposit,WA,Sand - undifferentiated,-302.5919189453125,-354.76843,-2488.654
Yeoval,1,148.63173789874074,-32.694187125402856,positive,,,,,,259.7119445800781,-104.21257,81.028114
,0,146.07786314609325,-30.64360235941566,blank_area,GA.GeologicProvince.529302,,,,,105.3464584350586,-28.717138,-148.88109
,0,141.34525264514636,-21.6379119909052,blank_area,GA.GeologicProvince.529302,,,,,46.58527755737305,-153.20692,-2850.8599
Kiwi Carpet,1,150.87307163997923,-24.64493355735451,positive,,,,,,226.41854858398438,-48.53426,-3147.965
,0,137.1547371396954,-22.354820821908785,blank_area,GA.GeologicProvince.467256,,,,,69.44473266601562,-145.97002,-670.38605
,0,118.4596,-20.937,other_deposit,,Mt Dove,mineral deposit,WA,"Unspecified/Unknown, Phosphorus, Sulphur, Alumina, Iron",-240.60325622558594,-336.9718,-423.8573
Copperhead (Julivon Creek),1,148.33155834126728,-20.56021267456255,positive,,,,,,29.22075653076172,-115.014015,-5519.3394
Rosevale,1,147.38071243276227,-34.284344852172424,positive,,,,,,261.9700622558594,26.507486,2287.96
,0,132.32365702503418,-19.97785299919408,blank_area,GA.GeologicProvince.22109,,,,,-344.6504821777344,-619.2999,-1415.4193
Carangera,1,149.22196729087327,-33.36247164440193,positive,,,,,,211.63604736328125,-362.31454,-537.9578
,0,135.52412898212705,-22.154989984787992,blank_area,GA.GeologicProvince.468269,,,,,58.48977279663086,-291.46375,1303.0222
Mount Abbot,1,147.94720779613385,-20.1973350445301,positive,,,,,,129.65737915039062,0.41732883,-3749.1611
,0,148.7134,-20.792800000000003,other_deposit,,BREADSELLS,OPERATING MINE,QLD,Unspecified/Unknown,351.35858154296875,224.19054,178.95328
,0,136.77546492148215,-26.07923075072041,blank_area,GA.GeologicProvince.529801,,,,,-120.1808853149414,-176.18266,-276.33948
Mandamah,1,147.330219103378,-34.16558616009474,positive,,,,,,276.87994384765625,51.855854,1421.0603
,0,143.39105822846838,-30.551155446026765,blank_area,GA.GeologicProvince.559202,,,,,41.06324005126953,-69.48248,-149.11273
,0,134.54646214485402,-21.10791777432953,blank_area,GA.GeologicProvince.468269,,,,,19.10007667541504,-329.20822,48.665756
,0,120.6885,-29.86840000000001,other_deposit,,WABMINES CDS48775,mineral deposit,WA,Gravel,-328.4909973144531,-692.6606,-14.707553
Cadia Hill-Cadia Quarry,1,148.98971205543992,-33.45605238922748,positive,,,,,,353.2972717285156,-165.27571,953.4876
,0,144.1424,-36.06029999999999,other_deposit,,Pyramid Hill,mineral deposit,VIC,Granite,-90.42665100097656,-188.7421,-904.6998
